epoch,loss,val_loss
0,0.03242754936218262,0.005454549100250006
1,0.010671893134713173,0.004441332537680864
2,0.008255726657807827,0.004379706922918558
3,0.007174637634307146,0.004097822587937117
4,0.006577622145414352,0.004009741358458996
5,0.006367954425513744,0.004126101266592741
6,0.005955663975328207,0.003852258902043104
7,0.005714132450520992,0.003783874213695526
8,0.005381080787628889,0.003505500964820385
9,0.0053231786005198956,0.003519353223964572
10,0.0052117821760475636,0.0034856568090617657
11,0.0050767697393894196,0.003416711464524269
12,0.005008697044104338,0.0034891641698777676
13,0.004856707062572241,0.003484611166641116
14,0.004787904676049948,0.0033410240430384874
15,0.004731372464448214,0.0032470785081386566
16,0.0045931460335850716,0.0033250439446419477
17,0.004606354981660843,0.003317382652312517
18,0.004560462199151516,0.003522120416164398
19,0.004429012071341276,0.0031939675100147724
20,0.004424107726663351,0.0034712497144937515
21,0.004400339443236589,0.0031061985064297915
22,0.004326741676777601,0.003168063471093774
23,0.004334953613579273,0.003236849093809724
24,0.004343999084085226,0.003189928364008665
25,0.004197912756353617,0.0031198994256556034
26,0.00418286956846714,0.0030393756460398436
27,0.004144349135458469,0.0031354734674096107
28,0.0041024694219231606,0.0031125417444854975
29,0.004080573096871376,0.0031807466875761747
30,0.003927523270249367,0.0032624390441924334
31,0.0040542664937675,0.0030517287086695433
32,0.003946954850107431,0.00329790567047894
33,0.004000524058938026,0.0032285817433148623
34,0.0038985779974609613,0.0030328906141221523
35,0.003994103521108627,0.003178524086251855
36,0.003888950916007161,0.003015005961060524
37,0.003864260856062174,0.0031829418148845434
38,0.003823287319391966,0.003087504068389535
39,0.0038537634536623955,0.003222036873921752
40,0.003837055526673794,0.0030967488419264555
41,0.0038189911283552647,0.0031444148626178503
42,0.0037749353796243668,0.003117455169558525
43,0.00378820626065135,0.0031354015227407217
44,0.0037243294063955545,0.0031712704803794622
45,0.003654908388853073,0.003075710032135248
46,0.003760888474062085,0.0030778783839195967
47,0.0037024335470050573,0.003215131815522909
48,0.0036956339608877897,0.003202737309038639
49,0.003641953459009528,0.003089632373303175
50,0.003677703905850649,0.003155813552439213
51,0.003711998462677002,0.0031234489288181067
52,0.0036187751684337854,0.002965811872854829
53,0.003643970936536789,0.0029658805578947067
54,0.003599428106099367,0.0031813886016607285
55,0.003648923709988594,0.0030707786791026592
56,0.0036928134504705667,0.0030968529172241688
57,0.0035508470609784126,0.0030297990888357162
58,0.003590549575164914,0.003216416109353304
59,0.003530616406351328,0.003085510805249214
60,0.003458829829469323,0.0029519470408558846
61,0.0035371072590351105,0.002915971912443638
62,0.003432051045820117,0.0030315390322357416
63,0.003443527966737747,0.00306954188272357
64,0.0034395717084407806,0.003222580999135971
65,0.003479945007711649,0.003048492828384042
66,0.0033708836417645216,0.0032227439805865288
67,0.0034420923329889774,0.0029804972000420094
68,0.0034907718654721975,0.0030701495707035065
69,0.0034721880219876766,0.003048607613891363
70,0.0034456131979823112,0.002952822484076023
71,0.0034690857864916325,0.0030397602822631598
72,0.003394036553800106,0.0030833124183118343
73,0.0034223999828100204,0.0028581314254552126
74,0.0033719318453222513,0.0029897892381995916
75,0.003397969761863351,0.003027780447155237
76,0.0034244083799421787,0.0029652605298906565
77,0.0032908860594034195,0.0029965071007609367
78,0.003371394006535411,0.003042596857994795
79,0.0032831558492034674,0.0030212774872779846
80,0.0033916314132511616,0.0030781140085309744
81,0.0033297124318778515,0.0030454560182988644
82,0.003323203884065151,0.0030624428763985634
83,0.0032797029707580805,0.0029800927732139826
84,0.0032765273936092854,0.0031178337521851063
85,0.0032817607279866934,0.0030401539988815784
86,0.0033110182266682386,0.0030349961016327143
87,0.0033468652982264757,0.002884246176108718
88,0.003374184714630246,0.003229984547942877
89,0.0033020428381860256,0.0031109238043427467
90,0.0032463129609823227,0.0030127798672765493
91,0.0032929256558418274,0.002992611611261964
92,0.003311122301965952,0.002923541236668825
93,0.003254846204072237,0.0031169760040938854
94,0.003264941042289138,0.0030199987813830376
95,0.0031971088610589504,0.00295832846313715
96,0.0031218251679092646,0.0029534671921283007
97,0.00324172992259264,0.0030379444360733032
98,0.003338644513860345,0.0030356424394994974
99,0.003170901210978627,0.003117164596915245
